ID	SRR413556	SRR413557	SRR413558	SRR413559	SRR413560	SRR413561	SRR413562	SRR413563	SRR413564	SRR413565	SRR413566	SRR413567	SRR413568	SRR413569	SRR413570	SRR413571	SRR413572	SRR413573	SRR413574	SRR413575	SRR413576	SRR413577	SRR413578	SRR413579	SRR413580	SRR413581	SRR413582	SRR413583	SRR413584	SRR413585	SRR413586	SRR413587	SRR413588	SRR413589	SRR413590	SRR413591	SRR413592	SRR413593	SRR413594	SRR413595	SRR413596	SRR413597	SRR413598	SRR413599	SRR413600	SRR413601	SRR413602	SRR413603	SRR413604	SRR413605	SRR413606	SRR413607	SRR413608	SRR413609	SRR413610	SRR413611	SRR413612	SRR413613	SRR413614	SRR413615	SRR413616	SRR413617	SRR413618	SRR413619	SRR413620	SRR413621	SRR413622	SRR413623	SRR413624	SRR413625	SRR413626	SRR413627	SRR413628	SRR413629	SRR413630	SRR413631	SRR413632	SRR413633	SRR413634	SRR413635	SRR413636	SRR413637	SRR413638	SRR413639	SRR413640	SRR413641	SRR413642	SRR413643	SRR413644	SRR413645	SRR413646	SRR413647	SRR413648	SRR413649	SRR413650	SRR413651	SRR413652	SRR413653	SRR413654	SRR413655	SRR413656	SRR413657	SRR413658	SRR413659	SRR413660	SRR413661	SRR413662	SRR413663	SRR413664	SRR413665	SRR413666	SRR413667	SRR413668	SRR413669	SRR413670	SRR413671	SRR413672	SRR413673	SRR413674	SRR413675	SRR413676	SRR413677	SRR413678	SRR413679	SRR413680	SRR413681	SRR413682	SRR413683	SRR413684	SRR413685	SRR413686	SRR413687	SRR413688	SRR413689	SRR413690	SRR413691	SRR413692	SRR413693	SRR413694	SRR413695	SRR413696	SRR413697	SRR413698	SRR413699	SRR413700	SRR413701	SRR413702	SRR413703	SRR413704	SRR413705	SRR413706	SRR413707	SRR413708	SRR413709	SRR413710	SRR413711	SRR413712	SRR413713	SRR413714	SRR413715	SRR413716	SRR413717	SRR413718	SRR413719	SRR413720	SRR413721	SRR413722	SRR413723	SRR413724	SRR413725	SRR413726	SRR413727	SRR413728	SRR413729	SRR413730	SRR413731	SRR413732	SRR413733	SRR413734	SRR413735	SRR413736	SRR413737	SRR413738	SRR413739	SRR413740	SRR413741	SRR413742	SRR413743	SRR413744	SRR413745	SRR413746	SRR413747	SRR413748	SRR413749	SRR413750	SRR413751	SRR413752	SRR413753	SRR413754	SRR413755	SRR413756
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Dysgonomonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	0.0	2.26002	1.78377	1.50897	0.37881	0.13466	0.4665	0.20654	3.16908	0.02212	0.04646	0.0	0.25368	0.50732	0.0	0.0	0.0	0.0	0.0	0.39707	0.66498	0.0	0.0071	1.05256	0.77648	0.03949	0.56144	0.12933	1.75097	0.6822	0.39355	0.0	0.57103	0.23568	0.01719	0.92694	0.3069	0.0	0.25249	0.0	0.37343	0.0167	1.52904	0.37816	2.34248	0.51845	0.0	1.28724	0.23563	0.0	0.0	1.06214	0.0	0.02221	0.0	0.00652	0.34701	0.67538	0.63723	0.42727	0.30827	0.0	0.58639	0.59619	0.0	0.0	0.0	1.05086	0.5017	0.23468	0.95459	0.0	0.50942	0.36532	0.1079	0.17859	0.73594	0.0	0.38835	0.0	0.08062	0.0	0.07562	0.28741	0.16119	0.0	0.0	0.0	0.12664	0.0	0.0	0.53305	0.0	0.0	0.54004	0.00557	0.20288	0.26524	0.0	0.19649	1.02319	0.0	0.0	0.01231	0.06452	0.0	0.0	0.38242	0.12623	0.0	0.4134	0.0	0.1482	0.10361	0.0	0.83743	0.20778	0.52722	0.36092	0.0	0.5231	1.72699	0.30989	0.06355	0.76067	0.34537	0.29046	0.56325	0.0	0.0	0.0	0.43208	0.0	0.0	0.37498	0.0	0.0	0.36453	0.48193	0.33309	0.00861	0.54598	0.0	0.0	0.0	1.67372	1.26081	0.0	0.0	0.0	0.0	0.41652	0.0	1.01133	1.2268	0.57704	0.0	0.01067	0.21535	0.0	0.68635	0.10197	0.0	0.0	2.12593	0.0	0.39765	1.36794	0.34989	0.12057	0.0	0.66169	0.88471	0.0	1.77677	0.0	0.20527	0.0	0.37638	0.0	0.0	0.0	0.0	1.51022	0.84738	0.32564	0.7156	0.43475	0.17333	0.12562	0.0	0.39176	0.0	0.66581	1.01364	0.45503	0.53716	2.81275	3.00413	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus|t__GCF_000243215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.0	2.26002	1.78377	1.50897	0.37881	0.13466	0.4665	0.20654	3.16908	0.0	0.04646	0.0	0.25368	0.50732	0.0	0.0	0.0	0.0	0.0	0.39707	0.66498	0.0	0.0	1.05256	0.77648	0.0	0.56144	0.12933	1.75097	0.6822	0.39355	0.0	0.57103	0.23568	0.0	0.92694	0.3069	0.0	0.25249	0.0	0.37343	0.0	1.52904	0.0	2.34248	0.51845	0.0	1.28724	0.23563	0.0	0.0	1.06214	0.0	0.0	0.0	0.0	0.33314	0.67538	0.63723	0.42727	0.30827	0.0	0.58639	0.59619	0.0	0.0	0.0	1.05086	0.46703	0.23468	0.95459	0.0	0.50942	0.36532	0.1079	0.17859	0.73594	0.0	0.38835	0.0	0.08062	0.0	0.07562	0.28741	0.16119	0.0	0.0	0.0	0.12664	0.0	0.0	0.53305	0.0	0.0	0.54004	0.0	0.20288	0.26524	0.0	0.19649	1.02319	0.0	0.0	0.0	0.06452	0.0	0.0	0.38242	0.12623	0.0	0.4134	0.0	0.1482	0.10361	0.0	0.83743	0.20778	0.52722	0.36092	0.0	0.5231	1.72699	0.30989	0.06355	0.76067	0.34537	0.29046	0.56325	0.0	0.0	0.0	0.43208	0.0	0.0	0.37498	0.0	0.0	0.32044	0.48193	0.33309	0.0	0.54598	0.0	0.0	0.0	1.67372	1.26081	0.0	0.0	0.0	0.0	0.41652	0.0	1.01133	1.2268	0.57704	0.0	0.0	0.21535	0.0	0.68635	0.10197	0.0	0.0	2.12593	0.0	0.35322	0.0	0.34989	0.12057	0.0	0.66169	0.88471	0.0	1.77677	0.0	0.20527	0.0	0.37638	0.0	0.0	0.0	0.0	1.51022	0.84738	0.32564	0.7156	0.43475	0.17333	0.12562	0.0	0.39176	0.0	0.66581	1.01364	0.45503	0.53716	2.81275	3.00413	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__GCF_000190535	0.0	2.26002	1.78377	1.50897	0.37881	0.13466	0.4665	0.20654	3.16908	0.0	0.04646	0.0	0.25368	0.50732	0.0	0.0	0.0	0.0	0.0	0.39707	0.66498	0.0	0.0	1.05256	0.77648	0.0	0.56144	0.12933	1.75097	0.6822	0.39355	0.0	0.57103	0.23568	0.0	0.92694	0.3069	0.0	0.25249	0.0	0.37343	0.0	1.52904	0.0	2.34248	0.51845	0.0	1.28724	0.23563	0.0	0.0	1.06214	0.0	0.0	0.0	0.0	0.33314	0.67538	0.63723	0.42727	0.30827	0.0	0.58639	0.59619	0.0	0.0	0.0	1.05086	0.46703	0.23468	0.95459	0.0	0.50942	0.36532	0.1079	0.17859	0.73594	0.0	0.38835	0.0	0.08062	0.0	0.07562	0.28741	0.16119	0.0	0.0	0.0	0.12664	0.0	0.0	0.53305	0.0	0.0	0.54004	0.0	0.20288	0.26524	0.0	0.19649	1.02319	0.0	0.0	0.0	0.06452	0.0	0.0	0.38242	0.12623	0.0	0.4134	0.0	0.1482	0.10361	0.0	0.83743	0.20778	0.52722	0.36092	0.0	0.5231	1.72699	0.30989	0.06355	0.76067	0.34537	0.29046	0.56325	0.0	0.0	0.0	0.43208	0.0	0.0	0.37498	0.0	0.0	0.32044	0.48193	0.33309	0.0	0.54598	0.0	0.0	0.0	1.67372	1.26081	0.0	0.0	0.0	0.0	0.41652	0.0	1.01133	1.2268	0.57704	0.0	0.0	0.21535	0.0	0.68635	0.10197	0.0	0.0	2.12593	0.0	0.35322	0.0	0.34989	0.12057	0.0	0.66169	0.88471	0.0	1.77677	0.0	0.20527	0.0	0.37638	0.0	0.0	0.0	0.0	1.51022	0.84738	0.32564	0.7156	0.43475	0.17333	0.12562	0.0	0.39176	0.0	0.66581	1.01364	0.45503	0.53716	2.81275	3.00413	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.0	0.0	0.03949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01719	0.0	0.0	0.0	0.0	0.0	0.0	0.0167	0.0	0.37816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02221	0.0	0.00652	0.01387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04443	1.36794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	0.89172	1.50229	3.32151	3.40808	1.85308	0.49548	0.83304	0.26092	4.23731	1.64337	2.66174	32.6701	2.95472	4.24736	8.16779	0.0	1.39578	0.16834	2.30795	1.04516	0.73848	1.0282	13.73286	2.16601	2.19953	1.97908	1.74351	5.39898	1.90989	2.60662	3.0094	6.67063	2.41024	0.90038	0.57068	1.36695	3.55807	2.86354	8.85992	0.0	0.81809	3.24688	1.30036	4.96018	2.02426	5.23456	6.48261	7.33378	4.28782	0.0082	3.27575	5.9119	27.04641	2.8676	0.0	0.4224	0.89254	2.35022	0.97869	3.20596	1.03591	2.89697	2.11676	1.2509	8.25758	2.8025	2.55802	1.15688	0.77669	1.38359	1.3058	0.97816	1.14404	1.69875	0.30674	1.23378	1.55373	0.22164	0.90268	0.0	0.10532	0.12081	0.10552	1.18338	1.46262	2.00884	0.21981	0.22572	0.60215	2.38667	4.13571	2.5985	0.1006	0.17732	1.64615	1.49634	0.44906	0.82271	0.35995	0.39697	2.9556	0.0588	2.14476	4.17051	0.25152	0.43301	0.24608	1.56611	0.30121	1.8416	3.342	0.70439	0.23508	1.10524	0.00425	0.35323	0.28692	3.3455	2.62009	5.59529	14.92742	2.71737	1.62641	6.31488	2.56796	4.30935	1.99696	2.15678	8.3107	6.09303	0.94012	18.54788	1.22036	0.36842	3.17308	1.54353	11.10615	0.99286	2.04276	4.26558	4.61158	8.38177	2.24142	0.64853	1.09266	3.86906	5.1323	13.16388	16.50108	1.1024	6.20092	0.4531	4.68853	4.98225	3.13126	1.74655	1.78799	2.36099	4.63107	0.00525	0.20543	2.13522	1.91147	2.93268	2.22184	3.46551	1.38094	4.09531	1.88868	0.71613	6.51873	4.40813	8.64654	3.58086	5.14238	2.95919	1.68107	4.41717	1.15852	5.77946	0.81194	1.13415	0.0	1.43206	3.88464	7.9357	0.44986	0.76952	0.55767	2.71884	2.80415	1.28663	2.31277	2.66935	3.34791	1.44312	3.82205	4.69792	5.36294	0.0	0.00534
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.00628	0.0	0.69786	1.14947	0.01751	0.00981	0.0	0.03375	0.02768	0.02766	0.00312	0.86592	0.1833	0.73759	0.0	0.0	0.07762	0.00071	1.84145	0.8456	0.00956	0.0886	9.41542	0.16949	0.29408	0.53323	0.01029	0.04608	0.61133	0.0	0.05161	0.0	0.54318	0.0879	0.11955	0.0	0.53866	0.65711	2.03811	0.0	0.25148	1.39604	0.02714	0.19235	0.0011	1.22012	2.16524	0.00281	2.62281	0.0	0.25728	1.03519	8.12187	2.49134	0.0	0.04397	0.02885	0.82559	0.11461	0.23689	0.08385	2.89609	0.09133	0.0179	2.80222	0.0	0.57911	0.41763	0.04112	0.0	0.21723	0.09493	0.39921	0.06518	0.0	0.0	0.08833	0.18137	0.00605	0.0	0.00923	0.0013	0.00685	0.00212	0.49732	0.79162	0.05094	0.16868	0.00979	0.22967	3.11719	0.37814	0.1006	0.08825	1.39261	0.94819	0.13675	0.11749	0.10031	0.03915	0.12215	0.00229	0.0	0.00505	0.03299	0.0	0.13163	0.46226	0.0	0.0	0.00373	0.32473	0.04812	0.67126	0.0	0.01459	0.0	1.78242	0.05611	0.30505	3.46463	1.6543	0.00424	5.13363	0.49854	0.01891	0.1266	0.15877	0.18965	1.21578	0.0	0.00101	0.0	0.0	0.93892	0.28069	7.42493	0.04733	0.10725	1.60424	1.78149	0.41432	0.00375	0.0	0.25643	0.0	0.18057	8.95881	0.00067	0.6228	2.6718	0.15894	0.54325	0.07338	0.18796	0.02231	0.82317	1.00568	0.06022	0.0	0.0	0.20268	0.15654	0.00826	0.22924	2.76389	0.98665	0.0	0.15124	0.07051	5.16163	0.00124	0.33156	0.12306	0.14265	1.14894	0.14365	0.08445	0.13162	1.82088	0.30588	0.05395	0.0	0.63887	0.31897	1.72677	0.05896	0.04856	0.22639	0.0	0.17384	0.3277	0.19599	0.01408	1.9243	0.11357	0.06536	0.0987	0.25053	0.0	0.00058
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis|t__Parabacteroides_distasonis_unclassified	0.00628	0.0	0.69786	1.14947	0.01751	0.00981	0.0	0.03375	0.02768	0.02766	0.00312	0.86592	0.1833	0.73759	0.0	0.0	0.07762	0.00071	1.84145	0.8456	0.00956	0.0886	9.41542	0.16949	0.29408	0.53323	0.01029	0.04608	0.61133	0.0	0.05161	0.0	0.54318	0.0879	0.11955	0.0	0.53866	0.65711	2.03811	0.0	0.25148	1.39604	0.02714	0.19235	0.0011	1.22012	2.16524	0.00281	2.62281	0.0	0.25728	1.03519	8.12187	2.49134	0.0	0.04397	0.02885	0.82559	0.11461	0.23689	0.08385	2.89609	0.09133	0.0179	2.80222	0.0	0.57911	0.41763	0.04112	0.0	0.21723	0.09493	0.39921	0.06518	0.0	0.0	0.08833	0.18137	0.00605	0.0	0.00923	0.0013	0.00685	0.00212	0.49732	0.79162	0.05094	0.16868	0.00979	0.22967	3.11719	0.37814	0.1006	0.08825	1.39261	0.94819	0.13675	0.11749	0.10031	0.03915	0.12215	0.00229	0.0	0.00505	0.03299	0.0	0.13163	0.46226	0.0	0.0	0.00373	0.32473	0.04812	0.67126	0.0	0.01459	0.0	1.78242	0.05611	0.30505	3.46463	1.6543	0.00424	5.13363	0.49854	0.01891	0.1266	0.15877	0.18965	1.21578	0.0	0.00101	0.0	0.0	0.93892	0.28069	7.42493	0.04733	0.10725	1.60424	1.78149	0.41432	0.00375	0.0	0.25643	0.0	0.18057	8.95881	0.00067	0.6228	2.6718	0.15894	0.54325	0.07338	0.18796	0.02231	0.82317	1.00568	0.06022	0.0	0.0	0.20268	0.15654	0.00826	0.22924	2.76389	0.98665	0.0	0.15124	0.07051	5.16163	0.00124	0.33156	0.12306	0.14265	1.14894	0.14365	0.08445	0.13162	1.82088	0.30588	0.05395	0.0	0.63887	0.31897	1.72677	0.05896	0.04856	0.22639	0.0	0.17384	0.3277	0.19599	0.01408	1.9243	0.11357	0.06536	0.0987	0.25053	0.0	0.00058
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	0.0	0.0	0.01386	0.15481	0.0	0.0	0.00628	0.0	0.29652	0.0	0.0	3.99681	0.15733	0.2471	0.0	0.0	0.11544	0.0	0.02185	0.05533	0.08745	0.37427	0.0	0.28693	0.03469	0.00275	0.47031	0.0	0.01036	0.0	0.38125	0.0	0.0	0.00346	0.1162	0.04628	0.0	0.0	0.00021	0.0	0.07743	0.0	0.10035	0.00064	0.29091	0.00439	0.0	1.02258	0.0	0.0	0.00259	0.14977	0.0	0.0	0.0	0.0	0.0	0.00354	0.01721	0.00095	0.00017	0.0	0.1801	0.00618	0.0	0.2692	0.01057	0.13281	0.00652	0.06893	0.13964	0.00184	0.00512	0.23529	0.0	0.0	0.15673	0.0	0.0	0.0	0.0	0.0	0.0	0.02963	0.0	0.0075	0.0	0.0	0.0	0.0	0.07354	0.00229	0.0	0.0	0.04697	0.54815	0.0	0.0	0.0	0.0	0.21191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01049	0.0	0.06282	0.0	0.0	0.0	0.0	0.38831	0.0	2.61466	0.04541	0.24588	0.10164	0.0331	0.05093	0.22004	0.48947	0.0	0.0	0.13278	0.5676	0.0	0.0	0.14536	0.0	0.02927	0.14516	0.0	0.35665	0.0	0.22386	0.20862	0.0	0.00139	0.0	0.14984	0.0	0.0	0.02735	0.0	0.0	0.0	0.30201	0.18218	0.00486	0.0	0.0	0.42999	0.0	0.0	0.01736	0.0	0.0	0.33632	0.04583	0.0	0.0	0.0	0.03953	0.0	0.0484	0.01596	1.03963	0.01541	0.0	0.08671	0.0	0.14173	0.04412	0.0	0.01398	0.0	0.08842	0.13894	0.0	0.00554	0.00476	0.0	0.1901	0.0	0.06348	0.01897	0.02957	0.00674	0.00453	0.0	0.0	0.02885	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii|t__Parabacteroides_goldsteinii_unclassified	0.0	0.0	0.01386	0.15481	0.0	0.0	0.00628	0.0	0.29652	0.0	0.0	3.99681	0.15733	0.2471	0.0	0.0	0.11544	0.0	0.02185	0.05533	0.08745	0.37427	0.0	0.28693	0.03469	0.00275	0.47031	0.0	0.01036	0.0	0.38125	0.0	0.0	0.00346	0.1162	0.04628	0.0	0.0	0.00021	0.0	0.07743	0.0	0.10035	0.00064	0.29091	0.00439	0.0	1.02258	0.0	0.0	0.00259	0.14977	0.0	0.0	0.0	0.0	0.0	0.00354	0.01721	0.00095	0.00017	0.0	0.1801	0.00618	0.0	0.2692	0.01057	0.13281	0.00652	0.06893	0.13964	0.00184	0.00512	0.23529	0.0	0.0	0.15673	0.0	0.0	0.0	0.0	0.0	0.0	0.02963	0.0	0.0075	0.0	0.0	0.0	0.0	0.07354	0.00229	0.0	0.0	0.04697	0.54815	0.0	0.0	0.0	0.0	0.21191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01049	0.0	0.06282	0.0	0.0	0.0	0.0	0.38831	0.0	2.61466	0.04541	0.24588	0.10164	0.0331	0.05093	0.22004	0.48947	0.0	0.0	0.13278	0.5676	0.0	0.0	0.14536	0.0	0.02927	0.14516	0.0	0.35665	0.0	0.22386	0.20862	0.0	0.00139	0.0	0.14984	0.0	0.0	0.02735	0.0	0.0	0.0	0.30201	0.18218	0.00486	0.0	0.0	0.42999	0.0	0.0	0.01736	0.0	0.0	0.33632	0.04583	0.0	0.0	0.0	0.03953	0.0	0.0484	0.01596	1.03963	0.01541	0.0	0.08671	0.0	0.14173	0.04412	0.0	0.01398	0.0	0.08842	0.13894	0.0	0.00554	0.00476	0.0	0.1901	0.0	0.06348	0.01897	0.02957	0.00674	0.00453	0.0	0.0	0.02885	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0.0	0.0	0.0	0.09452	0.0	0.0	0.00161	0.01324	0.0	0.0	0.0	0.15118	0.0	0.0	0.0	0.0	0.0	0.0	0.44283	0.00294	0.00408	0.0	0.09099	0.01078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.27142	0.0	0.0	0.0	0.0	0.01651	0.0	0.0	0.00182	0.0	0.0	0.0	0.0	0.04951	0.0	0.0	0.0	0.0	0.0	0.0	0.20206	0.01151	0.57995	0.0	0.28294	0.0	0.0	0.0	0.24025	0.0	0.37848	0.0528	0.0	0.0	0.0	0.00029	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.00663	0.0	0.0	0.0	0.0	0.06689	0.00111	0.0	0.0	0.0	0.01851	0.0	0.0	0.01668	0.0	0.0	0.0	0.0	0.0066	0.16633	0.0	0.01426	0.05896	0.0	0.0	0.0	0.0	0.0	0.0	0.00097	0.0	0.0	0.0	0.0	0.18696	0.00429	0.0	0.0	0.0	0.07572	0.0	0.0	0.1126	0.0	0.00164	0.01444	0.36119	1.44354	0.11903	0.03696	0.0	0.0	0.0	0.01254	0.0	0.0	0.0	0.4103	0.0	0.11524	0.0	0.00044	0.0	0.0	0.0	0.0	0.06453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.23869	0.02737	0.0	0.0	0.0	0.0	0.0	0.14064	0.0	0.0	0.0	0.0	0.0	0.0	1.27277	0.0	0.0	0.0	0.0	0.80838	0.00501	0.83229	0.01111	0.0	0.02633	0.0	0.00183	0.21129	0.52923	0.02579	0.0	0.0	0.08453	0.0	0.00467	0.38617	0.10319	0.03146	0.00936	0.11119	0.0	0.00213	0.0	0.0
